Unnamed: 0,단지코드,총세대수,임대건물구분,지역,공급유형,전용면적,전용면적별세대수,공가수,자격유형,임대보증금,임대료,지하철역수,버스정류장수,단지내주차면수,10대미만(여자),10대미만(남자),10대(여자),10대(남자),20대(여자),20대(남자),30대(여자),30대(남자),40대(여자),40대(남자),50대(여자),50대(남자),60대(여자),60대(남자),70대(여자),70대(남자),80대(여자),80대(남자),90대(여자),90대(남자),100대(여자),100대(남자)
10,C1128,1354,아파트,경기도,국민임대,39.79,22,9,A,22830000.0,189840.0,0.0,3,1216,0.03802955103120111,0.03950723221241278,0.052545824319262094,0.053989803999849637,0.05848376948692058,0.059894047666884,0.07233119760874891,0.06870439765696798,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.07423662860557449,0.05841895890879726,0.04242241201639967,0.032725453317588686,0.025136134619348032,0.012354192401867064,0.005389647676735206,0.0017071106277682221,0.00029035138999246904,6.740300124825175e-05
11,C1128,1354,아파트,경기도,국민임대,46.81,60,9,A,36048000.0,249930.0,0.0,3,1216,0.03802955103120111,0.03950723221241278,0.052545824319262094,0.053989803999849637,0.05848376948692058,0.059894047666884,0.07233119760874891,0.06870439765696798,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.07423662860557449,0.05841895890879726,0.04242241201639967,0.032725453317588686,0.025136134619348032,0.012354192401867064,0.005389647676735206,0.0017071106277682221,0.00029035138999246904,6.740300124825175e-05
12,C1128,1354,아파트,경기도,국민임대,46.9,116,9,A,36048000.0,249930.0,0.0,3,1216,0.03802955103120111,0.03950723221241278,0.052545824319262094,0.053989803999849637,0.05848376948692058,0.059894047666884,0.07233119760874891,0.06870439765696798,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.07423662860557449,0.05841895890879726,0.04242241201639967,0.032725453317588686,0.025136134619348032,0.012354192401867064,0.005389647676735206,0.0017071106277682221,0.00029035138999246904,6.740300124825175e-05
13,C1128,1354,아파트,경기도,국민임대,46.9,180,9,H,36048000.0,249930.0,0.0,3,1216,0.03802955103120111,0.03950723221241278,0.052545824319262094,0.053989803999849637,0.05848376948692058,0.059894047666884,0.07233119760874891,0.06870439765696798,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.07423662860557449,0.05841895890879726,0.04242241201639967,0.032725453317588686,0.025136134619348032,0.012354192401867064,0.005389647676735206,0.0017071106277682221,0.00029035138999246904,6.740300124825175e-05
14,C1128,1354,아파트,경기도,국민임대,51.71,24,9,A,43497000.0,296780.0,0.0,3,1216,0.03802955103120111,0.03950723221241278,0.052545824319262094,0.053989803999849637,0.05848376948692058,0.059894047666884,0.07233119760874891,0.06870439765696798,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.07423662860557449,0.05841895890879726,0.04242241201639967,0.032725453317588686,0.025136134619348032,0.012354192401867064,0.005389647676735206,0.0017071106277682221,0.00029035138999246904,6.740300124825175e-05
15,C1128,1354,아파트,경기도,국민임대,51.96,416,9,H,43497000.0,296780.0,0.0,3,1216,0.03802955103120111,0.03950723221241278,0.052545824319262094,0.053989803999849637,0.05848376948692058,0.059894047666884,0.07233119760874891,0.06870439765696798,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.07423662860557449,0.05841895890879726,0.04242241201639967,0.032725453317588686,0.025136134619348032,0.012354192401867064,0.005389647676735206,0.0017071106277682221,0.00029035138999246904,6.740300124825175e-05
16,C1128,1354,아파트,경기도,국민임대,51.96,138,9,H,43497000.0,296780.0,0.0,3,1216,0.03802955103120111,0.03950723221241278,0.052545824319262094,0.053989803999849637,0.05848376948692058,0.059894047666884,0.07233119760874891,0.06870439765696798,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.07423662860557449,0.05841895890879726,0.04242241201639967,0.032725453317588686,0.025136134619348032,0.012354192401867064,0.005389647676735206,0.0017071106277682221,0.00029035138999246904,6.740300124825175e-05
17,C1456,619,아파트,부산광역시,국민임대,33.4,82,18,A,19706000.0,156200.0,0.0,16,547,0.02200309902803212,0.022946893928722355,0.03268065924778138,0.035512043949852086,0.05379630933934357,0.05723341315678265,0.04704888012396112,0.04886603747006621,0.06195238766023384,0.06076912241160728,0.08289899985913507,0.06885476827722213,0.1092970840963516,0.08529370333849838,0.07874348499788703,0.0533878010987463,0.047908156078320885,0.02022820115509227,0.00804338639244964,0.0022397520777574305,0.00026764333004648545,2.817298211015636e-05
18,C1456,619,아파트,부산광역시,국민임대,39.57,115,18,A,26435000.0,192250.0,0.0,16,547,0.02200309902803212,0.022946893928722355,0.03268065924778138,0.035512043949852086,0.05379630933934357,0.05723341315678265,0.04704888012396112,0.04886603747006621,0.06195238766023384,0.06076912241160728,0.08289899985913507,0.06885476827722213,0.1092970840963516,0.08529370333849838,0.07874348499788703,0.0533878010987463,0.047908156078320885,0.02022820115509227,0.00804338639244964,0.0022397520777574305,0.00026764333004648545,2.817298211015636e-05
19,C1456,619,아파트,부산광역시,국민임대,39.57,35,18,A,26435000.0,192250.0,0.0,16,547,0.02200309902803212,0.022946893928722355,0.03268065924778138,0.035512043949852086,0.05379630933934357,0.05723341315678265,0.04704888012396112,0.04886603747006621,0.06195238766023384,0.06076912241160728,0.08289899985913507,0.06885476827722213,0.1092970840963516,0.08529370333849838,0.07874348499788703,0.0533878010987463,0.047908156078320885,0.02022820115509227,0.00804338639244964,0.0022397520777574305,0.00026764333004648545,2.817298211015636e-05
20,C1456,619,아파트,부산광역시,국민임대,39.94,15,18,A,26435000.0,192250.0,0.0,16,547,0.02200309902803212,0.022946893928722355,0.03268065924778138,0.035512043949852086,0.05379630933934357,0.05723341315678265,0.04704888012396112,0.04886603747006621,0.06195238766023384,0.06076912241160728,0.08289899985913507,0.06885476827722213,0.1092970840963516,0.08529370333849838,0.07874348499788703,0.0533878010987463,0.047908156078320885,0.02022820115509227,0.00804338639244964,0.0022397520777574305,0.00026764333004648545,2.817298211015636e-05
21,C1456,619,아파트,부산광역시,국민임대,46.9,24,18,A,36048000.0,234300.0,0.0,16,547,0.02200309902803212,0.022946893928722355,0.03268065924778138,0.035512043949852086,0.05379630933934357,0.05723341315678265,0.04704888012396112,0.04886603747006621,0.06195238766023384,0.06076912241160728,0.08289899985913507,0.06885476827722213,0.1092970840963516,0.08529370333849838,0.07874348499788703,0.0533878010987463,0.047908156078320885,0.02022820115509227,0.00804338639244964,0.0022397520777574305,0.00026764333004648545,2.817298211015636e-05
22,C1456,619,아파트,부산광역시,국민임대,46.9,86,18,A,36048000.0,234300.0,0.0,16,547,0.02200309902803212,0.022946893928722355,0.03268065924778138,0.035512043949852086,0.05379630933934357,0.05723341315678265,0.04704888012396112,0.04886603747006621,0.06195238766023384,0.06076912241160728,0.08289899985913507,0.06885476827722213,0.1092970840963516,0.08529370333849838,0.07874348499788703,0.0533878010987463,0.047908156078320885,0.02022820115509227,0.00804338639244964,0.0022397520777574305,0.00026764333004648545,2.817298211015636e-05
23,C1456,619,아파트,부산광역시,국민임대,46.9,86,18,A,36048000.0,234300.0,0.0,16,547,0.02200309902803212,0.022946893928722355,0.03268065924778138,0.035512043949852086,0.05379630933934357,0.05723341315678265,0.04704888012396112,0.04886603747006621,0.06195238766023384,0.06076912241160728,0.08289899985913507,0.06885476827722213,0.1092970840963516,0.08529370333849838,0.07874348499788703,0.0533878010987463,0.047908156078320885,0.02022820115509227,0.00804338639244964,0.0022397520777574305,0.00026764333004648545,2.817298211015636e-05
24,C1456,619,아파트,부산광역시,국민임대,51.93,132,18,A,43257000.0,264350.0,0.0,16,547,0.02200309902803212,0.022946893928722355,0.03268065924778138,0.035512043949852086,0.05379630933934357,0.05723341315678265,0.04704888012396112,0.04886603747006621,0.06195238766023384,0.06076912241160728,0.08289899985913507,0.06885476827722213,0.1092970840963516,0.08529370333849838,0.07874348499788703,0.0533878010987463,0.047908156078320885,0.02022820115509227,0.00804338639244964,0.0022397520777574305,0.00026764333004648545,2.817298211015636e-05
25,C1456,619,아파트,부산광역시,국민임대,59.96,44,18,A,55275000.0,312420.0,0.0,16,547,0.02200309902803212,0.022946893928722355,0.03268065924778138,0.035512043949852086,0.05379630933934357,0.05723341315678265,0.04704888012396112,0.04886603747006621,0.06195238766023384,0.06076912241160728,0.08289899985913507,0.06885476827722213,0.1092970840963516,0.08529370333849838,0.07874348499788703,0.0533878010987463,0.047908156078320885,0.02022820115509227,0.00804338639244964,0.0022397520777574305,0.00026764333004648545,2.817298211015636e-05
26,C1840,593,아파트,전라북도,국민임대,39.57,253,7,A,14418000.0,108130.0,0.0,3,543,0.028089369274368944,0.029064786133263038,0.059684966717195025,0.06008040598431425,0.06626243986027812,0.07032228300270217,0.052026626243986025,0.046595926975548665,0.07700520661701707,0.06664469781849337,0.08140776379094444,0.07438212614512621,0.07663612996770579,0.06804191656231462,0.051024846767283985,0.03574770974757793,0.0350491003756673,0.012640875238911223,0.0072233572793778435,0.00189810848217228,0.00015817570684768998,1.3181308903974165e-05
27,C1840,593,아파트,전라북도,국민임대,39.57,82,7,A,14418000.0,108130.0,0.0,3,543,0.028089369274368944,0.029064786133263038,0.059684966717195025,0.06008040598431425,0.06626243986027812,0.07032228300270217,0.052026626243986025,0.046595926975548665,0.07700520661701707,0.06664469781849337,0.08140776379094444,0.07438212614512621,0.07663612996770579,0.06804191656231462,0.051024846767283985,0.03574770974757793,0.0350491003756673,0.012640875238911223,0.0072233572793778435,0.00189810848217228,0.00015817570684768998,1.3181308903974165e-05
28,C1840,593,아파트,전라북도,국민임대,46.9,174,7,A,21628000.0,132160.0,0.0,3,543,0.028089369274368944,0.029064786133263038,0.059684966717195025,0.06008040598431425,0.06626243986027812,0.07032228300270217,0.052026626243986025,0.046595926975548665,0.07700520661701707,0.06664469781849337,0.08140776379094444,0.07438212614512621,0.07663612996770579,0.06804191656231462,0.051024846767283985,0.03574770974757793,0.0350491003756673,0.012640875238911223,0.0072233572793778435,0.00189810848217228,0.00015817570684768998,1.3181308903974165e-05
29,C1840,593,아파트,전라북도,국민임대,51.93,84,7,A,25233000.0,144180.0,0.0,3,543,0.028089369274368944,0.029064786133263038,0.059684966717195025,0.06008040598431425,0.06626243986027812,0.07032228300270217,0.052026626243986025,0.046595926975548665,0.07700520661701707,0.06664469781849337,0.08140776379094444,0.07438212614512621,0.07663612996770579,0.06804191656231462,0.051024846767283985,0.03574770974757793,0.0350491003756673,0.012640875238911223,0.0072233572793778435,0.00189810848217228,0.00015817570684768998,1.3181308903974165e-05
30,C1332,1297,아파트,경기도,국민임대,39.99,282,11,H,28598000.0,203050.0,0.0,2,1112,0.03802955103120111,0.03950723221241278,0.052545824319262094,0.053989803999849637,0.05848376948692058,0.059894047666884,0.07233119760874891,0.06870439765696798,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.07423662860557449,0.05841895890879726,0.04242241201639967,0.032725453317588686,0.025136134619348032,0.012354192401867064,0.005389647676735206,0.0017071106277682221,0.00029035138999246904,6.740300124825175e-05
31,C1332,1297,아파트,경기도,국민임대,39.99,143,11,H,28598000.0,203050.0,0.0,2,1112,0.03802955103120111,0.03950723221241278,0.052545824319262094,0.053989803999849637,0.05848376948692058,0.059894047666884,0.07233119760874891,0.06870439765696798,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.07423662860557449,0.05841895890879726,0.04242241201639967,0.032725453317588686,0.025136134619348032,0.012354192401867064,0.005389647676735206,0.0017071106277682221,0.00029035138999246904,6.740300124825175e-05
32,C1332,1297,아파트,경기도,국민임대,46.85,78,11,H,42776000.0,302800.0,0.0,2,1112,0.03802955103120111,0.03950723221241278,0.052545824319262094,0.053989803999849637,0.05848376948692058,0.059894047666884,0.07233119760874891,0.06870439765696798,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.07423662860557449,0.05841895890879726,0.04242241201639967,0.032725453317588686,0.025136134619348032,0.012354192401867064,0.005389647676735206,0.0017071106277682221,0.00029035138999246904,6.740300124825175e-05
33,C1332,1297,아파트,경기도,국민임대,46.98,92,11,H,42776000.0,302800.0,0.0,2,1112,0.03802955103120111,0.03950723221241278,0.052545824319262094,0.053989803999849637,0.05848376948692058,0.059894047666884,0.07233119760874891,0.06870439765696798,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.07423662860557449,0.05841895890879726,0.04242241201639967,0.032725453317588686,0.025136134619348032,0.012354192401867064,0.005389647676735206,0.0017071106277682221,0.00029035138999246904,6.740300124825175e-05
34,C1332,1297,아파트,경기도,국민임대,46.98,246,11,H,42776000.0,302800.0,0.0,2,1112,0.03802955103120111,0.03950723221241278,0.052545824319262094,0.053989803999849637,0.05848376948692058,0.059894047666884,0.07233119760874891,0.06870439765696798,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.07423662860557449,0.05841895890879726,0.04242241201639967,0.032725453317588686,0.025136134619348032,0.012354192401867064,0.005389647676735206,0.0017071106277682221,0.00029035138999246904,6.740300124825175e-05
35,C1332,1297,아파트,경기도,국민임대,46.98,152,11,H,42776000.0,302800.0,0.0,2,1112,0.03802955103120111,0.03950723221241278,0.052545824319262094,0.053989803999849637,0.05848376948692058,0.059894047666884,0.07233119760874891,0.06870439765696798,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.07423662860557449,0.05841895890879726,0.04242241201639967,0.032725453317588686,0.025136134619348032,0.012354192401867064,0.005389647676735206,0.0017071106277682221,0.00029035138999246904,6.740300124825175e-05
36,C1332,1297,아파트,경기도,국민임대,51.9,156,11,H,51188000.0,362870.0,0.0,2,1112,0.03802955103120111,0.03950723221241278,0.052545824319262094,0.053989803999849637,0.05848376948692058,0.059894047666884,0.07233119760874891,0.06870439765696798,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.07423662860557449,0.05841895890879726,0.04242241201639967,0.032725453317588686,0.025136134619348032,0.012354192401867064,0.005389647676735206,0.0017071106277682221,0.00029035138999246904,6.740300124825175e-05
37,C1332,1297,아파트,경기도,국민임대,51.96,148,11,H,51188000.0,362870.0,0.0,2,1112,0.03802955103120111,0.03950723221241278,0.052545824319262094,0.053989803999849637,0.05848376948692058,0.059894047666884,0.07233119760874891,0.06870439765696798,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.07423662860557449,0.05841895890879726,0.04242241201639967,0.032725453317588686,0.025136134619348032,0.012354192401867064,0.005389647676735206,0.0017071106277682221,0.00029035138999246904,6.740300124825175e-05
38,C1563,1974,아파트,경기도,국민임대,39.73,214,15,A,30040000.0,206380.0,0.0,6,1696,0.03802955103120111,0.03950723221241278,0.052545824319262094,0.053989803999849637,0.05848376948692058,0.059894047666884,0.07233119760874891,0.06870439765696798,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.07423662860557449,0.05841895890879726,0.04242241201639967,0.032725453317588686,0.025136134619348032,0.012354192401867064,0.005389647676735206,0.0017071106277682221,0.00029035138999246904,6.740300124825175e-05
39,C1563,1974,아파트,경기도,국민임대,39.73,34,15,A,30040000.0,206380.0,0.0,6,1696,0.03802955103120111,0.03950723221241278,0.052545824319262094,0.053989803999849637,0.05848376948692058,0.059894047666884,0.07233119760874891,0.06870439765696798,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.07423662860557449,0.05841895890879726,0.04242241201639967,0.032725453317588686,0.025136134619348032,0.012354192401867064,0.005389647676735206,0.0017071106277682221,0.00029035138999246904,6.740300124825175e-05
40,C1563,1974,아파트,경기도,국민임대,39.82,471,15,H,31481000.0,216280.0,0.0,6,1696,0.03802955103120111,0.03950723221241278,0.052545824319262094,0.053989803999849637,0.05848376948692058,0.059894047666884,0.07233119760874891,0.06870439765696798,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.07423662860557449,0.05841895890879726,0.04242241201639967,0.032725453317588686,0.025136134619348032,0.012354192401867064,0.005389647676735206,0.0017071106277682221,0.00029035138999246904,6.740300124825175e-05
41,C1563,1974,아파트,경기도,국민임대,46.51,72,15,A,44717000.0,309580.0,0.0,6,1696,0.03802955103120111,0.03950723221241278,0.052545824319262094,0.053989803999849637,0.05848376948692058,0.059894047666884,0.07233119760874891,0.06870439765696798,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.07423662860557449,0.05841895890879726,0.04242241201639967,0.032725453317588686,0.025136134619348032,0.012354192401867064,0.005389647676735206,0.0017071106277682221,0.00029035138999246904,6.740300124825175e-05
42,C1563,1974,아파트,경기도,국민임대,46.81,68,15,A,44717000.0,309580.0,0.0,6,1696,0.03802955103120111,0.03950723221241278,0.052545824319262094,0.053989803999849637,0.05848376948692058,0.059894047666884,0.07233119760874891,0.06870439765696798,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.07423662860557449,0.05841895890879726,0.04242241201639967,0.032725453317588686,0.025136134619348032,0.012354192401867064,0.005389647676735206,0.0017071106277682221,0.00029035138999246904,6.740300124825175e-05
43,C1563,1974,아파트,경기도,국민임대,46.86,336,15,A,44717000.0,309580.0,0.0,6,1696,0.03802955103120111,0.03950723221241278,0.052545824319262094,0.053989803999849637,0.05848376948692058,0.059894047666884,0.07233119760874891,0.06870439765696798,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.07423662860557449,0.05841895890879726,0.04242241201639967,0.032725453317588686,0.025136134619348032,0.012354192401867064,0.005389647676735206,0.0017071106277682221,0.00029035138999246904,6.740300124825175e-05
44,C1563,1974,아파트,경기도,국민임대,46.86,108,15,A,44717000.0,309580.0,0.0,6,1696,0.03802955103120111,0.03950723221241278,0.052545824319262094,0.053989803999849637,0.05848376948692058,0.059894047666884,0.07233119760874891,0.06870439765696798,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.07423662860557449,0.05841895890879726,0.04242241201639967,0.032725453317588686,0.025136134619348032,0.012354192401867064,0.005389647676735206,0.0017071106277682221,0.00029035138999246904,6.740300124825175e-05
45,C1563,1974,아파트,경기도,국민임대,46.86,72,15,A,44717000.0,309580.0,0.0,6,1696,0.03802955103120111,0.03950723221241278,0.052545824319262094,0.053989803999849637,0.05848376948692058,0.059894047666884,0.07233119760874891,0.06870439765696798,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.07423662860557449,0.05841895890879726,0.04242241201639967,0.032725453317588686,0.025136134619348032,0.012354192401867064,0.005389647676735206,0.0017071106277682221,0.00029035138999246904,6.740300124825175e-05
46,C1563,1974,아파트,경기도,국민임대,51.6,491,15,H,53110000.0,360480.0,0.0,6,1696,0.03802955103120111,0.03950723221241278,0.052545824319262094,0.053989803999849637,0.05848376948692058,0.059894047666884,0.07233119760874891,0.06870439765696798,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.07423662860557449,0.05841895890879726,0.04242241201639967,0.032725453317588686,0.025136134619348032,0.012354192401867064,0.005389647676735206,0.0017071106277682221,0.00029035138999246904,6.740300124825175e-05
47,C1563,1974,아파트,경기도,국민임대,51.64,60,15,A,50679000.0,343970.0,0.0,6,1696,0.03802955103120111,0.03950723221241278,0.052545824319262094,0.053989803999849637,0.05848376948692058,0.059894047666884,0.07233119760874891,0.06870439765696798,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.07423662860557449,0.05841895890879726,0.04242241201639967,0.032725453317588686,0.025136134619348032,0.012354192401867064,0.005389647676735206,0.0017071106277682221,0.00029035138999246904,6.740300124825175e-05
48,C1563,1974,아파트,경기도,국민임대,51.84,48,15,A,50679000.0,343970.0,0.0,6,1696,0.03802955103120111,0.03950723221241278,0.052545824319262094,0.053989803999849637,0.05848376948692058,0.059894047666884,0.07233119760874891,0.06870439765696798,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.07423662860557449,0.05841895890879726,0.04242241201639967,0.032725453317588686,0.025136134619348032,0.012354192401867064,0.005389647676735206,0.0017071106277682221,0.00029035138999246904,6.740300124825175e-05
49,C1794,1349,아파트,전라북도,국민임대,29.91,245,25,A,10273000.0,92330.0,0.0,2,1098,0.028089369274368944,0.029064786133263038,0.059684966717195025,0.06008040598431425,0.06626243986027812,0.07032228300270217,0.052026626243986025,0.046595926975548665,0.07700520661701707,0.06664469781849337,0.08140776379094444,0.07438212614512621,0.07663612996770579,0.06804191656231462,0.051024846767283985,0.03574770974757793,0.0350491003756673,0.012640875238911223,0.0072233572793778435,0.00189810848217228,0.00015817570684768998,1.3181308903974165e-05
50,C1794,1349,아파트,전라북도,국민임대,39.63,645,25,A,17314000.0,126960.0,0.0,2,1098,0.028089369274368944,0.029064786133263038,0.059684966717195025,0.06008040598431425,0.06626243986027812,0.07032228300270217,0.052026626243986025,0.046595926975548665,0.07700520661701707,0.06664469781849337,0.08140776379094444,0.07438212614512621,0.07663612996770579,0.06804191656231462,0.051024846767283985,0.03574770974757793,0.0350491003756673,0.012640875238911223,0.0072233572793778435,0.00189810848217228,0.00015817570684768998,1.3181308903974165e-05
51,C1794,1349,아파트,전라북도,국민임대,39.63,11,25,A,17314000.0,126960.0,0.0,2,1098,0.028089369274368944,0.029064786133263038,0.059684966717195025,0.06008040598431425,0.06626243986027812,0.07032228300270217,0.052026626243986025,0.046595926975548665,0.07700520661701707,0.06664469781849337,0.08140776379094444,0.07438212614512621,0.07663612996770579,0.06804191656231462,0.051024846767283985,0.03574770974757793,0.0350491003756673,0.012640875238911223,0.0072233572793778435,0.00189810848217228,0.00015817570684768998,1.3181308903974165e-05
52,C1794,1349,아파트,전라북도,국민임대,46.9,120,25,A,23086000.0,150050.0,0.0,2,1098,0.028089369274368944,0.029064786133263038,0.059684966717195025,0.06008040598431425,0.06626243986027812,0.07032228300270217,0.052026626243986025,0.046595926975548665,0.07700520661701707,0.06664469781849337,0.08140776379094444,0.07438212614512621,0.07663612996770579,0.06804191656231462,0.051024846767283985,0.03574770974757793,0.0350491003756673,0.012640875238911223,0.0072233572793778435,0.00189810848217228,0.00015817570684768998,1.3181308903974165e-05
